0.18320000000000003	0.09240000000000004
0.1716	0.08080000000000004
0.18760000000000002	0.0952
0.19120000000000004	0.1004
0.17920000000000003	0.08800000000000002
0.1816	0.09040000000000001
0.1764	0.0852
0.17559999999999998	0.08480000000000003
0.18200000000000002	0.09080000000000003
0.1796	0.08840000000000002
0.1716	0.08080000000000002
0.1864	0.09519999999999999
0.18080000000000004	0.08920000000000003
0.17720000000000002	0.08680000000000003
0.18000000000000005	0.08760000000000004
0.17400000000000002	0.08200000000000003
0.1812	0.09
0.17920000000000003	0.08840000000000002
0.1804	0.08920000000000002
0.1856	0.09399999999999999
0.1812	0.09040000000000002
0.18560000000000001	0.09320000000000002
0.1728	0.08120000000000002
0.1856	0.09160000000000001
0.1796	0.08800000000000002
0.1916	0.10000000000000002
0.18560000000000007	0.09480000000000002
0.1804	0.08840000000000002
0.18719999999999998	0.0964
0.18360000000000004	0.09280000000000001
0.18200000000000005	0.09120000000000003
0.18720000000000003	0.0952
0.17760000000000006	0.0868
0.18880000000000005	0.09800000000000003
0.18920000000000006	0.09680000000000001
0.1888	0.0968
0.17920000000000005	0.08800000000000004
0.18160000000000004	0.08920000000000002
0.18200000000000005	0.09080000000000003
0.16920000000000004	0.07880000000000002
0.18	0.0876
0.18000000000000005	0.08800000000000001
0.18560000000000007	0.09360000000000003
0.19320000000000004	0.10160000000000004
0.1848	0.09400000000000003
0.17680000000000004	0.08560000000000002
0.17559999999999998	0.08440000000000003
0.18600000000000003	0.09360000000000002
0.1796	0.08880000000000003
0.17880000000000001	0.08640000000000002
