0.038307	-0.497994	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.497994	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.076614	-0.536301	9.691729
0.038307	-0.497994	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.497994	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.574608	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
0.076614	-0.536301	9.691729
0.038307	-0.536301	9.730036
0.038307	-0.536301	9.691729
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.076614	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.076614	-0.42138	-9.883265
-0.038307	-0.42138	-9.921572
-0.076614	-0.42138	-9.883265
-0.076614	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.42138	-9.921572
-0.076614	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.883265
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.076614	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.076614	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.076614	-0.459687	-9.921572
0.0	-0.42138	-9.921572
-0.076614	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.42138	-9.921572
-0.038307	-0.459687	-9.921572
-0.076614	-0.459687	-9.921572
-0.038307	-0.459687	-9.921572
0.0	-10.342952	-0.114922
-0.038307	-10.304645	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.342952	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.342952	-0.114922
0.038307	-10.342952	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.342952	-0.153229
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.114922
0.0	-10.342952	-0.153229
0.0	-10.304645	-0.153229
0.0	-10.342952	-0.153229
0.0	-10.342952	-0.114922
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.153229
-0.038307	-10.342952	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.153229
0.0	-10.342952	-0.153229
0.0	-10.304645	-0.114922
0.0	-10.304645	-0.153229
0.0	-10.304645	-0.114922
